code_commune,nom,population,IMD4_national,income_median,IES,poverty_rate
19179,Saillac,214.0,-0.1375313825270492,24880.0,-0.18655279059612295,
19180,Saint-Angel,702.0,0.0135888709427259,22750.0,-0.011626038238831482,
19181,Saint-Augustin,427.0,-0.1904648865313243,21010.0,-0.23944709038785084,
19182,Saint-Aulaire,773.0,0.7684157590000896,22150.0,0.8445410445748984,
19184,Saint-Bazile-de-Meyssac,142.0,-0.1572522977137286,21390.0,-0.2025739911575432,
19186,Saint-Bonnet-Elvert,234.0,-0.1965029128262572,21300.0,-0.2468598843071339,
19187,Saint-Bonnet-la-Rivière,389.0,-0.1483558953597883,22890.0,-0.195329644720629,
19188,Saint-Bonnet-l'Enfantier,410.0,-0.1459243632636586,22650.0,-0.19213464517629514,
19190,Saint-Bonnet-près-Bort,188.0,-0.2026070029550175,20440.0,-0.2520515996789352,
19191,Saint-Cernin-de-Larche,695.0,-0.1176546377933525,24180.0,-0.16284389164150992,
19192,Saint-Chamant,468.0,-0.1547239269626189,20170.0,-0.19725492512576057,
19193,Saint-Cirgues-la-Loutre,188.0,-0.2064427242218817,19540.0,-0.25451420602481745,
19194,Saint-Clément,1386.0,-0.135623028056679,23050.0,-0.18119734469304535,
19195,Saint-Cyprien,377.0,-0.1381202439274407,23310.0,-0.1844950250443033,
19196,Saint-Cyr-la-Roche,450.0,-0.1340501550778525,22720.0,-0.17881282131105736,
19198,Saint-Éloy-les-Tuileries,114.0,-0.1975013178477138,17650.0,-0.2401330372393306,
19199,Saint-Étienne-aux-Clos,246.0,-0.2228451946263129,21390.0,-0.2768760502460365,
19201,Saint-Exupéry-les-Roches,591.0,-0.1857559987610899,24350.0,-0.24028035255322666,
19202,Sainte-Féréole,2081.0,-0.1301458566480429,24070.0,-0.17680303855677568,
19203,Sainte-Fortunade,1798.0,-0.1393637903402332,24020.0,-0.18715796536199122,
19204,Saint-Fréjoux,260.0,-0.2054466901070126,22230.0,-0.25877767105180993,
19205,Saint-Geniez-ô-Merle,95.0,-0.2256099449961957,19540.0,-0.2762263736156658,
19207,Saint-Germain-les-Vergnes,1153.0,-0.1296425713943813,23760.0,-0.17569104333859162,
19208,Saint-Hilaire-Foissac,196.0,-0.2350932836608252,19720.0,-0.2873521956480665,
19209,Saint-Hilaire-les-Courbes,178.0,-0.2389597446820739,19840.0,-0.29198564003678024,
19211,Saint-Hilaire-Peyroux,974.0,0.3733056840304223,22990.0,0.3954138410563008,
19213,Saint-Jal,594.0,-0.1725445534470782,21490.0,-0.22009166970245392,
19214,Saint-Julien-aux-Bois,430.0,-0.1700922366565616,20790.0,-0.21592940306571695,
19215,Saint-Julien-le-Pèlerin,115.0,-0.220497136950969,16920.0,-0.2644164024564133,
19216,Saint-Julien-le-Vendômois,234.0,-0.2067442138967658,18940.0,-0.2535519840575937,
19217,Saint-Julien-Maumont,184.0,-0.1612504484368807,23740.0,-0.21146048495292477,
19220,Saint-Martial-de-Gimel,489.0,-0.1761247643962615,21480.0,-0.2241277897633039,
19222,Saint-Martin-la-Méanne,351.0,-0.1964948285543309,19420.0,-0.24298795272635856,
19225,Saint-Merd-de-Lapleau,205.0,-0.2157399304364466,20700.0,-0.26745665540920105,
19226,Saint-Merd-les-Oussines,105.0,-0.2685786174930165,21050.0,-0.32801196145875816,
19227,Saint-Mexant,1330.0,-0.1220801716292565,25480.0,-0.17004618366277024,
19229,Saint-Pantaléon-de-Larche,5091.0,-0.058928668711265,22650.0,-0.0935880106879452,11.0
19231,Saint-Pardoux-la-Croisille,176.0,-0.2065899341871405,20400.0,-0.25648148161063705,
19233,Saint-Pardoux-le-Vieux,293.0,-0.1804652809446436,23420.0,-0.23265927237264922,
19234,Saint-Pardoux-l'Ortigier,485.0,-0.1497904340109732,22500.0,-0.19623627364007076,
19235,Saint-Paul,232.0,-0.1859350333833775,21480.0,-0.23524062697990283,
19236,Saint-Priest-de-Gimel,480.0,0.3838229848113481,22200.0,0.4087893242702506,
19237,Saint-Privat,1034.0,-0.1554203799248832,21010.0,-0.1997495145349491,
19238,Saint-Rémy,244.0,-0.2175575048451903,20880.0,-0.2698774954843062,
19239,Saint-Robert,294.0,-0.1387887208091812,20510.0,-0.17990269893263505,
19240,Saint-Salvadour,332.0,-0.1846706974997978,22400.0,-0.235561592380149,
19241,Saint-Setiers,252.0,-0.2343284206894107,21300.0,-0.28970771162669673,
19242,Saint-Solve,450.0,-0.1111898436755146,21990.0,-0.15155200662103285,
19243,Saint-Sornin-Lavolps,847.0,-0.1326283493823434,21370.0,-0.17464146854189824,
19245,Saint-Sylvain,131.0,-0.1829345473991721,21840.0,-0.23253655582322358,
19246,Saint-Viance,1892.0,-0.1007941445074595,23990.0,-0.14341495319127912,
19247,Saint-Victour,199.0,-0.1935807131056699,23370.0,-0.24742677672275945,
19248,Les Trois-Saints,1388.0,-0.1733662415634986,21530.0,-0.22110019568477954,
19249,Saint-Yrieix-le-Déjalat,327.0,-0.2161829857619142,20150.0,-0.26683280012017874,
19250,Salon-la-Tour,681.0,-0.1850785720620109,20840.0,-0.23300598035628578,
19251,Sarran,262.0,-0.2062290084141328,22180.0,-0.2595697320816257,
19252,Sarroux - Saint Julien,866.0,-0.188418661299622,22650.0,-0.24027116593097508,
19253,Segonzac,192.0,-0.2089598739940515,18770.0,-0.25568492234939455,
19254,Ségur-le-Château,202.0,-0.1673675446020368,19370.0,-0.20988549640968082,
19255,Seilhac,1805.0,-0.1218319267305132,24210.0,-0.16762765723819906,
19256,Sérandon,343.0,-0.2074204370519599,21120.0,-0.25887222538845545,
19257,Sérilhac,275.0,-0.1710753461807652,20400.0,-0.21625140883202607,
19258,Servières-le-Château,563.0,-0.1726720749723647,20740.0,-0.2187511239044561,
19259,Sexcles,228.0,-0.2090497651795,21020.0,-0.260519486912326,
19260,Sioniac,246.0,-0.170691969492602,19980.0,-0.2149474899677359,
19261,Sornac,776.0,-0.1955288407560485,21130.0,-0.24542149909292493,
19262,Soudaine-Lavinadière,143.0,-0.2263482840732549,20600.0,-0.27927110617569556,
19263,Soudeilles,299.0,-0.1882568906407816,21530.0,-0.23796796551480864,
19264,Soursac,526.0,-0.1981731174258897,20510.0,-0.2471719179187942,
19265,Tarnac,333.0,-0.2387175429253092,19880.0,-0.2917954756592705,
19266,Thalamy,107.0,-0.2105356713776964,22830.0,-0.2656556824342012,
19269,Treignac,1256.0,-0.1547482030492296,21820.0,-0.2005694426166216,
19270,Troche,534.0,-0.1643165635645071,21380.0,-0.21055667399327124,
19271,Tudeils,268.0,-0.1618899624983563,21640.0,-0.2083131777163482,
19272,Tulle,13401.0,0.3961745108520458,21340.0,0.4244324440350404,17.0
19273,Turenne,801.0,0.2009501995412467,23100.0,0.19997414685395323,
19274,Ussac,4322.0,-0.0727272208922685,26670.0,-0.11604847766657819,6.0
19275,Ussel,9187.0,0.3058963344247154,21320.0,0.322206689575274,14.0
19276,Uzerche,2814.0,0.3059547426928681,21590.0,0.3217467736198813,15.0
19277,Valiergues,157.0,-0.1995436698245097,25820.0,-0.25834910059082,
19278,Varetz,2409.0,0.8553088431490984,23210.0,0.9410173199132162,11.0
19279,Vars-sur-Roseix,415.0,-0.1094886663931628,21270.0,-0.14823331533322467,
19280,Végennes,171.0,-0.1839472001855219,21090.0,-0.23222288426169066,
19284,Viam,85.0,-0.2646174198325751,18850.0,-0.3189102462286038,
19285,Vigeois,1300.0,0.0650882680336833,22280.0,0.047583916547201704,
19286,Vignols,536.0,-0.1522188320054302,21100.0,-0.19630156709241814,
19287,Vitrac-sur-Montane,222.0,-0.2152784661458162,19600.0,-0.2646512878717021,
19288,Voutezac,1249.0,-0.1300976114666511,23310.0,-0.17540717957315,
19289,Yssandon,696.0,-0.1519958800513864,22960.0,-0.1995805757028478,
21001,Agencourt,416.0,-0.0818225133353039,27800.0,-0.12808610402575918,
21002,Agey,265.0,-0.1570956675374399,25990.0,-0.21053935503272225,
21003,Ahuy,1718.0,0.0480166038719553,26760.0,0.020586397668901118,
21004,Aignay-le-Duc,257.0,-0.205442069017972,22700.0,-0.25964705281754147,
21005,Aiserey,1500.0,0.9049432820775198,24790.0,0.9944889770518268,
21006,Aisey-sur-Seine,160.0,-0.1975235863491796,18170.0,-0.24137206662091995,
21007,Aisy-sous-Thil,200.0,-0.1696724407321946,24500.0,-0.22231800924058912,
21008,Alise-Sainte-Reine,564.0,-0.0278613860319226,24600.0,-0.06184812895876721,
21009,Allerey,174.0,-0.2112053388488585,22210.0,-0.2652633033956773,
21010,Aloxe-Corton,125.0,-0.0736215494141453,28660.0,-0.1200698444569612,
21012,Ampilly-le-Sec,322.0,-0.1950183318453732,22310.0,-0.2471148462458091,
21013,Ancey,451.0,-0.1334921893909119,25920.0,-0.18368915909151182,
21016,Arceau,980.0,-0.1335723606212061,28980.0,-0.18844484761210756,
21017,Arcenant,518.0,-0.135728430380291,28050.0,-0.1895236813715517,
21020,Arconcey,217.0,-0.1910836470422434,22500.0,-0.24301223413305117,
21021,Arc-sur-Tille,2584.0,-0.0657950123361594,28240.0,-0.11058698890721731,
21022,Argilly,542.0,-0.1867582464170711,24410.0,-0.24151855396764102,
21023,Arnay-le-Duc,1342.0,-0.1019578128378947,20840.0,-0.1388487795913688,
21024,Arnay-sous-Vitteaux,113.0,-0.210541616773276,21880.0,-0.263885674068025,
21026,Asnières-en-Montagne,160.0,-0.2322855082075122,22120.0,-0.2889726726273779,
21027,Asnières-lès-Dijon,1310.0,-0.0609624796436044,30220.0,-0.10794559204541372,
21028,Athée,815.0,-0.1046360510063114,24060.0,-0.14788877209273069,
21031,Aubigny-en-Plaine,541.0,-0.1137970618572978,24790.0,-0.1595156300591369,
21032,Aubigny-la-Ronce,172.0,-0.1908986621504529,21430.0,-0.24076588562032863,
21033,Aubigny-lès-Sombernon,175.0,-0.1731048172439928,24740.0,-0.22661363175317134,
21034,Autricourt,137.0,-0.2361393517405865,22220.0,-0.2935267722590685,
21035,Auvillars-sur-Saône,343.0,-0.1370722118638364,24240.0,-0.1849432551731811,
21037,Auxey-Duresses,290.0,-0.1648867679914719,30420.0,-0.2259442794452506,
21038,Auxonne,7581.0,-0.0555467467661913,20960.0,-0.0865154575143571,15.0
21041,Avot,186.0,-0.2140650348200432,21940.0,-0.26799139478417694,
21042,Bagnot,154.0,-0.1984679723100698,21810.0,-0.25007498512660786,
21043,Baigneux-les-Juifs,198.0,-0.1873236139132061,21190.0,-0.23624534998676636,
21045,Barbirey-sur-Ouche,259.0,-0.1357935827269073,22400.0,-0.180194770043116,
21048,Barges,652.0,-0.0838195184729139,27190.0,-0.1294207840972686,
21050,Baubigny,210.0,-0.1764352934322393,25560.0,-0.23174940573591918,
21053,Beaumont-sur-Vingeanne,195.0,-0.1851121093217237,24180.0,-0.23925809609631837,
21054,Beaune,20352.0,0.4510830376334645,22880.0,0.483718655928944,14.0
21056,Beire-le-Châtel,921.0,-0.1338174578850494,26290.0,-0.18465012538521888,
21057,Beire-le-Fort,339.0,-0.106626456334313,25120.0,-0.15194574663017452,
21058,Belan-sur-Ource,220.0,-0.2039520146443937,20170.0,-0.2530193211489983,
21059,Bellefond,918.0,-0.0248226044892505,31070.0,-0.06816678040151308,
21060,Belleneuve,1571.0,-0.1032930873267854,26390.0,-0.15023155778549574,
21062,Bellenot-sous-Pouilly,237.0,-0.1596471675356455,23270.0,-0.2088084112437703,
21065,Bessey-en-Chaume,119.0,-0.201914269290488,24540.0,-0.25890897327584084,
21067,Bessey-lès-Cîteaux,679.0,-0.12492895475857,25070.0,-0.17259508741627722,
21068,Beurey-Bauguay,130.0,-0.1823699931691508,25300.0,-0.2380446846373143,
21069,Beurizot,107.0,-0.1662507642981598,26820.0,-0.2222241579873814,
21070,Bévy,133.0,-0.1662982883068514,22820.0,-0.2155263221041195,
21071,Bèze,739.0,-0.1570487409300611,25870.0,-0.2102927382895543,
21072,Bézouotte,209.0,-0.0791349732491422,24240.0,-0.11931334203319238,
21074,Billey,245.0,-0.1267528012563301,23620.0,-0.17217053693472825,
21076,Binges,880.0,-0.1366724164840377,27520.0,-0.1897955827448529,
21077,Bissey-la-Côte,133.0,-0.2248925357344754,22900.0,-0.28204677239636144,
21079,Blagny-sur-Vingeanne,122.0,-0.1864822970410742,23430.0,-0.23949304935411472,
21080,Blaisy-Bas,677.0,0.5999203623062983,23540.0,0.6511292055783573,
21081,Blaisy-Haut,123.0,-0.190072007760069,24350.0,-0.24516942394301441,
21083,Blanot,120.0,-0.2255679471832253,18190.0,-0.27318603358954935,
21085,Bligny-le-Sec,145.0,-0.213464037545246,23380.0,-0.26996801311192975,
21086,Bligny-lès-Beaune,1288.0,-0.0439906298116878,26480.0,-0.08319748007852573,
21087,Bligny-sur-Ouche,814.0,-0.1607448592202305,21780.0,-0.20728560749323732,
21088,Boncourt-le-Bois,270.0,-0.1368943520396011,28370.0,-0.19131860982329923,
21089,Bonnencontre,432.0,-0.145611515975937,23620.0,-0.19353323627238223,
21092,Bouilland,245.0,-0.1906427719170838,24210.0,-0.2455749308857641,
21093,Bouix,150.0,-0.2090762742796576,21170.0,-0.2608467671862488,
21094,Bourberain,382.0,-0.1977787623568239,23600.0,-0.25259162921138806,
21096,Boussenois,110.0,-0.2127443169930271,23550.0,-0.2694555900378369,
21098,Boux-sous-Salmaise,124.0,-0.214313915592993,20130.0,-0.26467404960530233,
21099,Bouze-lès-Beaune,312.0,-0.1416447439171542,25270.0,-0.19186250136177907,
21101,Braux,180.0,-0.1109782120240987,21960.0,-0.15125520603430204,
21102,Brazey-en-Morvan,155.0,-0.2117296313442363,20060.0,-0.261601014512279,
21103,Brazey-en-Plaine,2425.0,0.3167919865340962,23050.0,0.33128752377441306,
21105,Bressey-sur-Tille,1096.0,-0.0855880349725638,24950.0,-0.1278300619521629,
21106,Bretenière,959.0,0.0206664958908629,25070.0,-0.007668055887433758,
21107,Bretigny,922.0,1.3587714530703383,31560.0,1.4984812271130166,
21108,Brianny,102.0,-0.1939739624276462,23000.0,-0.24720510439706658,
21109,Brion-sur-Ource,215.0,-0.1886650645658366,22730.0,-0.24069767505035397,
21110,Brochon,664.0,-0.0972193776514886,28610.0,-0.14672790447960185,
21111,Brognon,317.0,-0.1325824040183379,31000.0,-0.19014020648514562,
21112,Broin,414.0,-0.1615898203119122,24710.0,-0.21351899775987776,
21113,Broindon,203.0,-0.143107726360557,27410.0,-0.19691792086672802,
21114,Buffon,152.0,-0.1310513508803873,22960.0,-0.17585511582388827,
21115,Buncey,357.0,-0.1946046727687322,22010.0,-0.2460803256584308,
21116,Bure-les-Templiers,135.0,-0.2489949361393034,19620.0,-0.30288713038727105,
21120,La Bussière-sur-Ouche,197.0,-0.1734491454158602,24150.0,-0.22599467323721675,
21122,Bussy-le-Grand,308.0,-0.2055337463311868,22610.0,-0.25958483337311644,
21124,Censerey,182.0,-0.1891528586513075,20380.0,-0.23668817730411357,
21125,Cérilly,214.0,-0.1881975157565836,23440.0,-0.24145384591065552,
21126,Cessey-sur-Tille,637.0,-0.1326243024943345,25220.0,-0.18156156665743406,
21127,Chaignay,493.0,-0.173662293642253,27870.0,-0.23222513033251405,
21128,Chailly-sur-Armançon,279.0,-0.1857027538256062,21960.0,-0.23590137325109078,
21130,Chambeire,420.0,-0.1237678749944221,25030.0,-0.17121309237316837,
21131,Chamblanc,456.0,-0.119781638736414,22640.0,-0.16250233410923617,
21132,Chambœuf,374.0,-0.1547250044838241,28990.0,-0.21242047720190965,
21133,Chambolle-Musigny,264.0,-0.1528146361776915,28360.0,-0.20933798790692293,
21134,Chamesson,248.0,-0.1879022842391907,21660.0,-0.23781792871870064,
21135,Champagne-sur-Vingeanne,311.0,-0.1702249677099944,23900.0,-0.22190740049850574,
21137,Champ-d'Oiseau,113.0,-0.1705562349109357,21780.0,-0.2183996983570961,
21138,Champdôtre,600.0,-0.1312596150377869,24800.0,-0.17931365067998192,
21139,Champeau-en-Morvan,223.0,-0.2216165080395241,21020.0,-0.2747547915639837,
21142,Chanceaux,202.0,-0.2094114317094319,22090.0,-0.2630047341483704,
21146,Charmes,122.0,-0.1801859410824328,22750.0,-0.23112949380572112,
21148,Charrey-sur-Saône,331.0,-0.1293429906187451,24650.0,-0.17688893438911643,
21149,Charrey-sur-Seine,136.0,-0.2048848026881762,21030.0,-0.25582140003462106,
21150,Chassagne-Montrachet,261.0,-0.1465490189916681,27850.0,-0.2014818541186414,
21153,Châtellenot,167.0,-0.1910060441345655,24170.0,-0.2459173120243186,
21154,Châtillon-sur-Seine,5443.0,-0.0832650655940248,19810.0,-0.11555518651875107,22.0
21158,Chaume-et-Courchamp,188.0,-0.1291768954779433,22990.0,-0.17378636309577586,
21159,La Chaume,97.0,-0.2605811689223378,18560.0,-0.3136899522460638,
21162,Chaux,483.0,-0.1235626536885678,24130.0,-0.1694498188797671,
21163,Chazeuil,195.0,-0.2051181536516628,22710.0,-0.25929854075250824,
21164,Chazilly,151.0,-0.1403059886779756,22780.0,-0.18600952991509204,
21166,Chenôve,14244.0,4.26953141494413,18650.0,4.817710619055592,28.0
21167,Cheuge,122.0,-0.1600087056085928,23350.0,-0.20936142203308492,
21169,Chevannes,170.0,-0.16403848596044,25500.0,-0.21760835469283296,
21170,Chevigny-en-Valière,417.0,-0.1184253663015519,22840.0,-0.1613336465885217,
21171,Chevigny-Saint-Sauveur,11108.0,0.0932833002119817,23490.0,0.07731178972473014,10.0
21172,Chivres,273.0,-0.1551031278878844,23720.0,-0.20446171536623522,
21173,Chorey-les-Beaune,592.0,-0.1039989374675058,27380.0,-0.1525706452290692,
21175,Cirey-lès-Pontailler,181.0,-0.175128473936507,25350.0,-0.22992419912900336,
21176,Civry-en-Montagne,125.0,-0.1864095789972043,27110.0,-0.2455091646820111,
21177,Clamerey,187.0,-0.1544548572502635,22240.0,-0.20103414749805715,
21178,Valforêt,331.0,-0.1894504021636913,26660.0,-0.2482540183027852,
21179,Clénay,891.0,-0.0858973817148929,29080.0,-0.13458377634347254,
21180,Cléry,159.0,-0.1404127633219446,22690.0,-0.1859649967313347,
21181,Clomot,121.0,-0.1921073078602765,22140.0,-0.2434975514772474,
21183,Collonges-et-Premières,1067.0,0.6709059538932578,24860.0,0.7292592352869619,
21185,Combertault,527.0,-0.0940730482807161,28400.0,-0.14285584656851616,
21186,Comblanchien,608.0,-0.0834522438329338,24870.0,-0.12527643509521305,
21187,Commarin,122.0,-0.1300898641334835,22640.0,-0.17417924439376453,
21189,Corberon,425.0,-0.1511873968874208,26820.0,-0.2051607369752553,
21190,Corcelles-les-Arts,425.0,-0.1180071659038603,26020.0,-0.16630906397203793,
21191,Corcelles-lès-Cîteaux,839.0,-0.0975936181744433,26450.0,-0.14387027151636006,
21192,Corcelles-les-Monts,684.0,-0.0047678605502968,29080.0,-0.042682202253420905,
21193,Corgengoux,389.0,-0.1578282316038357,26100.0,-0.21154574073746105,
21194,Corgoloin,982.0,0.6806716836049473,25320.0,0.7395551767891376,
21195,Cormot-Vauchignon,210.0,-0.1756520507146488,22990.0,-0.22643230332839998,
21196,Corpeau,943.0,-0.0394998268505898,23770.0,-0.07359709643517345,
21198,Corrombles,241.0,-0.1747219646687274,22180.0,-0.22387930924217161,
21199,Corsaint,129.0,-0.2273909129012406,22230.0,-0.2836355598698745,
21200,Couchey,1103.0,-0.1025341697572876,28040.0,-0.15190711396715506,
21201,Coulmier-le-Sec,240.0,-0.2196574583649391,21320.0,-0.2731280311656054,
21202,Courban,140.0,-0.2172927084818779,23440.0,-0.27441218181015076,
21203,Courcelles-Frémoy,148.0,-0.195905625570837,23780.0,-0.25078741363282087,
21205,Courcelles-lès-Semur,221.0,-0.1807312832210864,23780.0,-0.23359828287369627,
21208,Courtivron,167.0,-0.2043363464067863,24130.0,-0.2609483190472971,
21209,Couternon,1883.0,-0.0319148651603801,29080.0,-0.07343367742156556,
21210,Créancey,514.0,-0.120649024009613,22750.0,-0.1636875033080782,
21211,Crécey-sur-Tille,127.0,-0.2005056604239309,27040.0,-0.26136878863680596,
21212,Crépand,315.0,-0.1334505810634236,22490.0,-0.17770829708823532,
21214,Crugey,166.0,-0.0592186106115929,21070.0,-0.09089367049933005,
21215,Cuiserey,172.0,-0.1637706044969173,25050.0,-0.21656061330484822,
21217,Curley,142.0,-0.1494302657584929,24160.0,-0.19880396918965929,
21218,Curtil-Saint-Seine,112.0,-0.1060314454451109,26420.0,-0.15338099886500509,
21219,Curtil-Vergy,163.0,-0.0590293270032208,28240.0,-0.10292298296992641,
21220,Cussey-les-Forges,144.0,-0.2283998958064291,23840.0,-0.28770148515509353,
21222,Cussy-le-Châtel,124.0,-0.1839583834996196,21630.0,-0.23329243322051071,
21223,Daix,1515.0,-0.0788011209785256,33340.0,-0.13226011282011396,
21225,Dampierre-et-Flée,139.0,-0.190481871772828,23440.0,-0.2440415095707062,
21226,Darcey,330.0,-0.1829658893770859,22380.0,-0.2335930856329437,
21227,Darois,493.0,-0.1283670106895749,30290.0,-0.18439654571033584,
21228,Détain-et-Bruant,142.0,-0.1280961766080138,25980.0,-0.17767334036452173,
21230,Diénay,385.0,-0.167583607095813,28600.0,-0.22642020054943165,
21231,Dijon,161830.0,7.506564222171574,22720.0,8.476291735015677,17.0
21232,Dompierre-en-Morvan,201.0,-0.195324373027149,20440.0,-0.2438020113135783,
21233,Drambon,179.0,-0.1507638874647141,22940.0,-0.1981485741988681,
21236,Ébaty,256.0,-0.0985627271066988,23700.0,-0.1403788444409542,
21238,Échannay,132.0,-0.1806065359027138,24170.0,-0.2341369987357608,
21239,Échenon,763.0,-0.1009335522308504,22250.0,-0.14042529014587826,
21240,Échevannes,281.0,-0.1363018636200935,25970.0,-0.1869524519779976,
21241,Échevronne,316.0,-0.1507577441793654,26930.0,-0.2048451387344723,
21242,Échigey,316.0,-0.1305087065113021,23010.0,-0.17533135734466468,
21245,Épagny,328.0,-0.1642666041013468,26990.0,-0.22024068502152233,
21246,Épernay-sous-Gevrey,151.0,-0.1626008646403866,26620.0,-0.21777673901151287,
21247,Époisses,715.0,-0.1551807507067893,21060.0,-0.19957743436307634,
21249,Esbarres,689.0,-0.1431564577906754,22970.0,-0.18958569339248474,
21251,Essey,315.0,-0.1673640045947782,22690.0,-0.21649471589027197,
21253,Étalante,126.0,-0.2567562419968701,22090.0,-0.31663579874670533,
21254,L'Étang-Vergy,200.0,-0.1185810671054791,27390.0,-0.16910419667236395,
21255,Étaules,339.0,-0.1104718741307677,30430.0,-0.16431813366963516,
21256,Étevaux,305.0,-0.1525787863517364,26000.0,-0.20543882172877856,
21258,Étrochey,203.0,-0.1268346514071768,23300.0,-0.1716930392713462,
21259,Fain-lès-Montbard,269.0,-0.1270343940960719,23390.0,-0.17208046383404468,
21260,Fain-lès-Moutiers,152.0,-0.1878894390446786,22050.0,-0.23854937257248743,
21261,Fauverney,651.0,-0.1120074080546117,28200.0,-0.16287602804714502,
21263,Fénay,1708.0,-0.0633298091045686,27260.0,-0.10631801641129898,
21265,Fixin,701.0,-0.1029374700861249,31990.0,-0.1578732710796779,
21266,Flacey,219.0,-0.1557845483526935,28580.0,-0.21302526674884986,
21267,Flagey-Echézeaux,485.0,-0.1289311845378398,27340.0,-0.18075218030434534,
21268,Flagey-lès-Auxonne,214.0,-0.1448234136445485,22360.0,-0.19034883030561456,
21269,Flammerans,458.0,-0.1631936223951725,24080.0,-0.21425611806680997,
21270,Flavignerot,232.0,-0.1398416564234267,27110.0,-0.19275813983679846,
21271,Flavigny-sur-Ozerain,274.0,-0.2078150165663919,25950.0,-0.267928629069995,
21272,Le Val-Larrey,275.0,-0.1935751011620483,21630.0,-0.24418602014263438,
21273,Fleurey-sur-Ouche,1535.0,-0.1052820735441803,28030.0,-0.15500496231060937,
21274,Foissy,173.0,-0.2015088517650781,21010.0,-0.25195742909820296,
21275,Foncegrive,126.0,-0.1979424046576411,23550.0,-0.2526883390589349,
21276,Fontaines-en-Duesmois,116.0,-0.2263027722847352,22990.0,-0.28380822487049834,
21277,Fontaine-Française,911.0,-0.1596211232726908,22320.0,-0.20703647133665704,
21278,Fontaine-lès-Dijon,9252.0,0.2226004379550933,28750.0,0.21535224443560969,6.0
21280,Fontangy,162.0,-0.2112755062057209,22690.0,-0.2662366108352224,
21281,Fontenelle,169.0,-0.1850582100447905,23160.0,-0.23739535270803008,
21282,Forléans,112.0,-0.1875473398726866,22420.0,-0.23885749151116015,
21284,Francheville,256.0,-0.182498804517711,26600.0,-0.2402852284347873,
21285,Franxault,504.0,-0.1463765083801388,21460.0,-0.1903907383338158,
21287,Fresnes,153.0,-0.2009127885067566,23910.0,-0.25668731450056886,
21288,Frôlois,166.0,-0.2394510839833475,20820.0,-0.294557719094802,
21289,Fussey,125.0,-0.1860840860838677,23340.0,-0.23888108036723715,
21290,Gemeaux,974.0,0.3704213887601289,25920.0,0.3871320459723756,
21291,Genay,370.0,-0.1642691317919864,22470.0,-0.21258162003315376,
21292,Genlis,5093.0,0.8765493601279947,22480.0,0.9664139832352279,11.0
21293,Gergueil,131.0,-0.1949369878427205,25660.0,-0.2528709115428938,
21294,Gerland,443.0,-0.1639897612405178,27420.0,-0.22058783703677895,
21295,Gevrey-Chambertin,2917.0,0.3236854313935243,23570.0,0.3381636654728838,9.0
21296,Gevrolles,162.0,-0.2294593236346607,22390.0,-0.28627840658556813,
21297,Gilly-lès-Cîteaux,727.0,0.7560579839352611,29240.0,0.8189336771768014,
21298,Gissey-le-Vieil,104.0,-0.1016854246238454,22440.0,-0.1416324494397814,
21299,Gissey-sous-Flavigny,98.0,-0.2093244136557545,23690.0,-0.2658293819322383,
21300,Gissey-sur-Ouche,362.0,-0.1108260559319186,26120.0,-0.1583348253040096,
21301,Glanon,272.0,-0.1202320516388031,23010.0,-0.16369020939253057,
21302,Gomméville,110.0,-0.2028701537329649,21320.0,-0.25411177545176183,
21304,Grancey-le-Château-Neuvelle,247.0,-0.2121437686896811,23250.0,-0.2682393565164503,
21305,Grancey-sur-Ource,172.0,-0.2219539714953737,20210.0,-0.27349432553711883,
21306,Grenant-lès-Sombernon,216.0,-0.1589206865585605,27420.0,-0.21484571091838645,
21307,Grésigny-Sainte-Reine,147.0,-0.175121938391468,23700.0,-0.22710328120779558,
21308,Grignon,186.0,-0.1360764807875965,21900.0,-0.17957154948606166,
21310,Grosbois-en-Montagne,110.0,-0.1930755778663303,26260.0,-0.25172857150533123,
21315,Hauteville-lès-Dijon,1195.0,-0.0941231968896375,31780.0,-0.1476133495267839,
21316,Heuilley-sur-Saône,345.0,-0.152189362785874,21020.0,-0.19610938799449415,
21317,Is-sur-Tille,4302.0,-0.0738771741092977,23170.0,-0.1114701899409348,11.0
21319,Izeure,907.0,-0.1336177989046742,25520.0,-0.1831813046686455,
21320,Izier,783.0,-0.1049191608115067,26840.0,-0.15278035139711044,
21322,Jallanges,310.0,-0.1252242263837992,22740.0,-0.16885180362396873,
21323,Jancigny,155.0,-0.1722177783029755,23610.0,-0.22365446955968415,
21325,Jouey,188.0,-0.2181878881165925,22920.0,-0.2744884019980397,
21327,Val-Mont,251.0,-0.197121929838788,21050.0,-0.24706754097633457,
21330,Labergement-Foigney,375.0,-0.1377880360745895,25450.0,-0.18779042751528166,
21331,Labergement-lès-Auxonne,350.0,-0.0520603979529187,23300.0,-0.08699055988763203,
21332,Labergement-lès-Seurre,1006.0,-0.1519324664387871,22860.0,-0.19932627460388727,
21333,Labruyère,239.0,-0.1562923194044599,22200.0,-0.2030403270702902,
21334,Lacanche,476.0,-0.1252142189886822,20430.0,-0.1643624550813308,
21335,Lacour-d'Arcenay,109.0,-0.2345966116024615,22180.0,-0.2917038720191735,
21336,Laignes,668.0,-0.1851641516190139,21120.0,-0.2336608395042034,
21337,Lamarche-sur-Saône,1382.0,-0.1420684260294969,21870.0,-0.18630177719710678,
